2014-09-27,1308
2018-08-31,1301
2019-08-24,1300
2014-09-19,1299
2014-09-09,1299
2019-10-07,1298
2014-04-21,1298
2019-07-07,1297
2018-09-24,1295
2020-01-17,1292
2018-10-22,1291
2020-01-24,1290
2019-09-05,1287
2018-07-29,1285
2018-09-25,1283
2020-01-04,1280
2014-01-10,1279
2019-09-06,1195
2018-09-04,1190
2018-09-02,1188
2014-06-26,1186
2018-11-15,1185
2020-01-20,1185
2019-01-19,1184
2019-02-02,1180
2019-03-01,1180
2019-11-28,1179
2019-08-17,1179
2019-03-04,1174
2019-08-14,1174
2018-09-17,1172
2018-10-12,1171
2019-10-03,1171
2014-07-04,1170
2019-11-19,1169
2018-11-13,1169
2018-11-26,1168
2014-05-31,1165
2010-08-11,1069
2018-10-24,1066
2018-08-25,1066
2018-10-13,1065
2019-03-28,1065
2014-10-16,1065
2014-05-15,1062
2018-11-21,1061
2018-11-25,1055
2018-09-20,1054
2018-11-14,1054
2018-11-30,1051
2019-12-30,1050
2014-10-01,1050
2014-01-01,1048
2014-07-03,1046
2014-10-21,1046
2018-10-29,1045
2018-10-06,1043
2014-04-14,1041
2013-07-03,1039
2019-03-03,1039
2013-05-05,384
2013-05-19,382
2013-04-13,382
2013-05-16,382
2013-04-20,379
2013-04-28,378
2013-02-06,377
2013-06-04,376
2013-05-22,375
2013-05-29,375
2020-01-28,372
2013-04-22,369
2013-04-04,366
2013-05-04,365
2013-05-11,362
2013-04-27,359
2013-02-04,355
2012-12-25,352
2013-02-03,352
2012-12-29,348
2013-05-25,341
2014-01-27,1006
2019-10-06,1005
2014-02-27,1004
2018-10-25,1003
2014-03-02,1002
2014-03-13,1001
2019-01-06,1000
2013-07-05,999
2014-05-23,996
2018-10-07,996
2014-10-11,996
2020-01-07,995
2018-11-16,989
2014-05-20,989
2014-04-12,988
2019-10-27,988
2018-10-20,987
2018-09-01,985
2018-11-17,985
2018-11-19,985
2016-12-21,11673
2017-06-14,11522
2016-12-28,11313
2015-01-10,11250
2017-08-03,11233
2014-09-11,11222
2015-01-19,11210
2016-12-14,10970
2015-02-08,10948
2016-09-19,10868
2016-11-28,10808
2017-08-10,10793
2017-08-05,10699
2015-07-13,10676
2016-10-19,10536
2017-08-01,10529
2016-11-08,10384
2015-07-23,10366
2015-02-21,10237
